code,pos,info_length,book,chapter,verse,word_index
V-2AAP-NPM,Verb,7,MAT,2,10,2
CONJ,Conjunction,0,MAT,2,10,5
T-ASM,Article,3,MAT,2,10,8
N-ASM,Noun,3,MAT,2,10,11
V-2AOI-3P,Verb,6,MAT,2,10,14
N-ASF,Noun,3,MAT,2,10,17
A-ASF,Adjective,3,MAT,2,10,20
ADV,Adverb,0,MAT,2,10,23
CONJ,Conjunction,0,MAT,2,11,2
V-2AAP-NPM,Verb,7,MAT,2,11,5
PREP,Preposition,0,MAT,2,11,8
T-ASF,Article,3,MAT,2,11,11
N-ASF,Noun,3,MAT,2,11,14
V-2AAI-3P,Verb,6,MAT,2,11,17
T-ASN,Article,3,MAT,2,11,20
N-ASN,Noun,3,MAT,2,11,23
PREP,Preposition,0,MAT,2,11,26
N-GSF,Noun,3,MAT,2,11,29
T-GSF,Article,3,MAT,2,11,32
N-GSF,Noun,3,MAT,2,11,35
P-GSN,Personal Pronoun,3,MAT,2,11,38
CONJ,Conjunction,0,MAT,2,11,41
V-2AAP-NPM,Verb,7,MAT,2,11,44
V-AAI-3P,Verb,5,MAT,2,11,47
P-DSM,Personal Pronoun,3,MAT,2,11,50
CONJ,Conjunction,0,MAT,2,11,53
V-AAP-NPM,Verb,6,MAT,2,11,56
T-APM,Article,3,MAT,2,11,59
N-APM,Noun,3,MAT,2,11,62
P-GPM,Personal Pronoun,3,MAT,2,11,65
V-AAI-3P,Verb,5,MAT,2,11,68
P-DSM,Personal Pronoun,3,MAT,2,11,71
N-APN,Noun,3,MAT,2,11,74
N-ASM,Noun,3,MAT,2,11,77
CONJ,Conjunction,0,MAT,2,11,80
N-ASM,Noun,3,MAT,2,11,83
CONJ,Conjunction,0,MAT,2,11,86
N-ASF,Noun,3,MAT,2,11,89
CONJ,Conjunction,0,MAT,2,12,2
V-APP-NPM,Verb,6,MAT,2,12,5
PREP,Preposition,0,MAT,2,12,8
N-OI,Noun,2,MAT,2,12,11
PRT-N,Particle,1,MAT,2,12,14
V-AAN,Verb,3,MAT,2,12,17
PREP,Preposition,0,MAT,2,12,20
N-ASM,Noun,3,MAT,2,12,23
PREP,Preposition,0,MAT,2,12,26
A-GSF,Adjective,3,MAT,2,12,29
N-GSF,Noun,3,MAT,2,12,32
V-AAI-3P,Verb,5,MAT,2,12,35
PREP,Preposition,0,MAT,2,12,38
T-ASF,Article,3,MAT,2,12,41
N-ASF,Noun,3,MAT,2,12,44
P-GPM,Personal Pronoun,3,MAT,2,12,47
V-AAP-GPM,Verb,6,MAT,2,13,2
CONJ,Conjunction,0,MAT,2,13,5
P-GPM,Personal Pronoun,3,MAT,2,13,8
V-2AMM-2S,Verb,6,MAT,2,13,11
N-NSM,Noun,3,MAT,2,13,14
N-GSM,Noun,3,MAT,2,13,17
V-PEI-3S,Verb,5,MAT,2,13,20
PREP,Preposition,0,MAT,2,13,23
N-OI,Noun,2,MAT,2,13,26
T-DSM,Article,3,MAT,2,13,29
N-PRI,Noun,3,MAT,2,13,32
V-PAP-NSM,Verb,6,MAT,2,13,35
V-APP-NSM,Verb,6,MAT,2,13,38
V-2AAM-2S,Verb,6,MAT,2,13,41
T-ASN,Article,3,MAT,2,13,44
N-ASN,Noun,3,MAT,2,13,47
CONJ,Conjunction,0,MAT,2,13,50
T-ASF,Article,3,MAT,2,13,53
N-ASF,Noun,3,MAT,2,13,56
P-GSM,Personal Pronoun,3,MAT,2,13,59
CONJ,Conjunction,0,MAT,2,13,62
V-PAM-2S,Verb,5,MAT,2,13,65
PREP,Preposition,0,MAT,2,13,68
N-ASF,Noun,3,MAT,2,13,71
CONJ,Conjunction,0,MAT,2,13,74
V-PAM-2S,Verb,5,MAT,2,13,77
ADV,Adverb,0,MAT,2,13,80
ADV,Adverb,0,MAT,2,13,83
PRT,Particle,0,MAT,2,13,86
V-2AAS-1S,Verb,6,MAT,2,13,89
P-2DS,Personal Pronoun,3,MAT,2,13,92
V-PAI-3S,Verb,5,MAT,2,13,95
CONJ,Conjunction,0,MAT,2,13,98
N-NSM,Noun,3,MAT,2,13,101
V-PAN,Verb,3,MAT,2,13,104
T-ASN,Article,3,MAT,2,13,107
N-ASN,Noun,3,MAT,2,13,110
T-GSN,Article,3,MAT,2,13,113
V-AAN,Verb,3,MAT,2,13,116
P-ASN,Personal Pronoun,3,MAT,2,13,119
T-NSM,Article,3,MAT,2,14,2
CONJ,Conjunction,0,MAT,2,14,5
V-APP-NSM,Verb,6,MAT,2,14,8
V-2AAI-3S,Verb,6,MAT,2,14,11
T-ASN,Article,3,MAT,2,14,14
N-ASN,Noun,3,MAT,2,14,17
CONJ,Conjunction,0,MAT,2,14,20
T-ASF,Article,3,MAT,2,14,23
N-ASF,Noun,3,MAT,2,14,26
P-GSM,Personal Pronoun,3,MAT,2,14,29
N-GSF,Noun,3,MAT,2,14,32
CONJ,Conjunction,0,MAT,2,14,35
V-AAI-3S,Verb,5,MAT,2,14,38
PREP,Preposition,0,MAT,2,14,41
N-ASF,Noun,3,MAT,2,14,44
CONJ,Conjunction,0,MAT,2,15,2
V-IAI-3S,Verb,5,MAT,2,15,5
ADV,Adverb,0,MAT,2,15,8
ADV,Adverb,0,MAT,2,15,11
T-GSF,Article,3,MAT,2,15,14
N-GSF,Noun,3,MAT,2,15,17
N-GSM,Noun,3,MAT,2,15,20
CONJ,Conjunction,0,MAT,2,15,23
V-APS-3S,Verb,5,MAT,2,15,26
T-NSN,Article,3,MAT,2,15,29
V-APP-NSN,Verb,6,MAT,2,15,32
PREP,Preposition,0,MAT,2,15,35
T-GSM,Article,3,MAT,2,15,38
N-GSM,Noun,3,MAT,2,15,41
PREP,Preposition,0,MAT,2,15,44
T-GSM,Article,3,MAT,2,15,47
N-GSM,Noun,3,MAT,2,15,50
V-PAP-GSM,Verb,6,MAT,2,15,53
PREP,Preposition,0,MAT,2,15,56
N-GSF,Noun,3,MAT,2,15,59
V-AAI-1S,Verb,5,MAT,2,15,62
T-ASM,Article,3,MAT,2,15,65
N-ASM,Noun,3,MAT,2,15,68
P-1GS,Personal Pronoun,3,MAT,2,15,71
ADV,Adverb,0,MAT,2,16,2
N-NSM,Noun,3,MAT,2,16,5
V-2AAP-NSM,Verb,7,MAT,2,16,8
CONJ,Conjunction,0,MAT,2,16,11
V-API-3S,Verb,5,MAT,2,16,14
PREP,Preposition,0,MAT,2,16,17
T-GPM,Article,3,MAT,2,16,20
N-GPM,Noun,3,MAT,2,16,23
V-API-3S,Verb,5,MAT,2,16,26
ADV,Adverb,0,MAT,2,16,29
CONJ,Conjunction,0,MAT,2,16,32
V-AAP-NSM,Verb,6,MAT,2,16,35
V-2AAI-3S,Verb,6,MAT,2,16,38
A-APM,Adjective,3,MAT,2,16,41
T-APM,Article,3,MAT,2,16,44
N-APM,Noun,3,MAT,2,16,47
T-APM,Article,3,MAT,2,16,50
PREP,Preposition,0,MAT,2,16,53
N-PRI,Noun,3,MAT,2,16,56
CONJ,Conjunction,0,MAT,2,16,59
PREP,Preposition,0,MAT,2,16,62
A-DPN,Adjective,3,MAT,2,16,65
T-DPN,Article,3,MAT,2,16,68
N-DPN,Noun,3,MAT,2,16,71
P-GSF,Personal Pronoun,3,MAT,2,16,74
PREP,Preposition,0,MAT,2,16,77
A-GSM,Adjective,3,MAT,2,16,80
CONJ,Conjunction,0,MAT,2,16,83
ADV,Adverb,0,MAT,2,16,86
PREP,Preposition,0,MAT,2,16,89
T-ASM,Article,3,MAT,2,16,92
N-ASM,Noun,3,MAT,2,16,95
R-ASM,Relative Pronoun,3,MAT,2,16,98
V-AAI-3S,Verb,5,MAT,2,16,101
PREP,Preposition,0,MAT,2,16,104
T-GPM,Article,3,MAT,2,16,107
N-GPM,Noun,3,MAT,2,16,110
ADV,Adverb,0,MAT,2,17,2
V-API-3S,Verb,5,MAT,2,17,5
T-NSN,Article,3,MAT,2,17,8
V-APP-NSN,Verb,6,MAT,2,17,11
PREP,Preposition,0,MAT,2,17,14
N-GSM,Noun,3,MAT,2,17,17
T-GSM,Article,3,MAT,2,17,20
N-GSM,Noun,3,MAT,2,17,23
V-PAP-GSM,Verb,6,MAT,2,17,26
N-NSF,Noun,3,MAT,2,18,2
PREP,Preposition,0,MAT,2,18,5
N-PRI,Noun,3,MAT,2,18,8
V-API-3S,Verb,5,MAT,2,18,11
N-NSM,Noun,3,MAT,2,18,14
CONJ,Conjunction,0,MAT,2,18,17
N-NSM,Noun,3,MAT,2,18,20
CONJ,Conjunction,0,MAT,2,18,23
N-NSM,Noun,3,MAT,2,18,26
A-NSM,Adjective,3,MAT,2,18,29
N-PRI,Noun,3,MAT,2,18,32
V-PAP-NSF,Verb,6,MAT,2,18,35
T-APN,Article,3,MAT,2,18,38
N-APN,Noun,3,MAT,2,18,41
P-GSF,Personal Pronoun,3,MAT,2,18,44
CONJ,Conjunction,0,MAT,2,18,47
PRT-N,Particle,1,MAT,2,18,50
V-IAI-3S,Verb,5,MAT,2,18,53
V-APN,Verb,3,MAT,2,18,56
CONJ,Conjunction,0,MAT,2,18,59
PRT-N,Particle,1,MAT,2,18,62
V-PAI-3P,Verb,5,MAT,2,18,65
V-AAP-GSM,Verb,6,MAT,2,19,2
CONJ,Conjunction,0,MAT,2,19,5
T-GSM,Article,3,MAT,2,19,8
N-GSM,Noun,3,MAT,2,19,11
V-2AMM-2S,Verb,6,MAT,2,19,14
N-NSM,Noun,3,MAT,2,19,17
N-GSM,Noun,3,MAT,2,19,20
PREP,Preposition,0,MAT,2,19,23
N-OI,Noun,2,MAT,2,19,26
V-PEI-3S,Verb,5,MAT,2,19,29
T-DSM,Article,3,MAT,2,19,32
N-PRI,Noun,3,MAT,2,19,35
PREP,Preposition,0,MAT,2,19,38
N-DSF,Noun,3,MAT,2,19,41
V-PAP-NSM,Verb,6,MAT,2,20,2
V-APP-NSM,Verb,6,MAT,2,20,5
V-2AAM-2S,Verb,6,MAT,2,20,8
T-ASN,Article,3,MAT,2,20,11
N-ASN,Noun,3,MAT,2,20,14
CONJ,Conjunction,0,MAT,2,20,17
T-ASF,Article,3,MAT,2,20,20
N-ASF,Noun,3,MAT,2,20,23
P-GSM,Personal Pronoun,3,MAT,2,20,26
CONJ,Conjunction,0,MAT,2,20,29
V-PNM-2S,Verb,5,MAT,2,20,32
PREP,Preposition,0,MAT,2,20,35
N-ASF,Noun,3,MAT,2,20,38
N-PRI,Noun,3,MAT,2,20,41
V-RAI-3P,Verb,5,MAT,2,20,44
CONJ,Conjunction,0,MAT,2,20,47
T-NPM,Article,3,MAT,2,20,50
V-PAP-NPM,Verb,6,MAT,2,20,53
T-ASF,Article,3,MAT,2,20,56
N-ASF,Noun,3,MAT,2,20,59
T-GSN,Article,3,MAT,2,20,62
N-GSN,Noun,3,MAT,2,20,65
T-NSM,Article,3,MAT,2,21,2
CONJ,Conjunction,0,MAT,2,21,5
V-APP-NSM,Verb,6,MAT,2,21,8
V-2AAI-3S,Verb,6,MAT,2,21,11
T-ASN,Article,3,MAT,2,21,14
N-ASN,Noun,3,MAT,2,21,17
CONJ,Conjunction,0,MAT,2,21,20
T-ASF,Article,3,MAT,2,21,23
N-ASF,Noun,3,MAT,2,21,26
P-GSM,Personal Pronoun,3,MAT,2,21,29
CONJ,Conjunction,0,MAT,2,21,32
V-2AAI-3S,Verb,6,MAT,2,21,35
PREP,Preposition,0,MAT,2,21,38
N-ASF,Noun,3,MAT,2,21,41
N-PRI,Noun,3,MAT,2,21,44
V-AAP-NSM,Verb,6,MAT,2,22,2
CONJ,Conjunction,0,MAT,2,22,5
CONJ,Conjunction,0,MAT,2,22,8
N-NSM,Noun,3,MAT,2,22,11
V-PAI-3S,Verb,5,MAT,2,22,14
PREP,Preposition,0,MAT,2,22,17
T-GSF,Article,3,MAT,2,22,20
N-GSF,Noun,3,MAT,2,22,23
PREP,Preposition,0,MAT,2,22,26
N-GSM,Noun,3,MAT,2,22,29
T-GSM,Article,3,MAT,2,22,32
N-GSM,Noun,3,MAT,2,22,35
P-GSM,Personal Pronoun,3,MAT,2,22,38
V-AOI-3S,Verb,5,MAT,2,22,41
ADV,Adverb,0,MAT,2,22,44
V-2AAN,Verb,4,MAT,2,22,47
V-APP-NSM,Verb,6,MAT,2,22,50
CONJ,Conjunction,0,MAT,2,22,53
PREP,Preposition,0,MAT,2,22,56
N-OI,Noun,2,MAT,2,22,59
V-AAI-3S,Verb,5,MAT,2,22,62
PREP,Preposition,0,MAT,2,22,65
T-APN,Article,3,MAT,2,22,68
N-APN,Noun,3,MAT,2,22,71
T-GSF,Article,3,MAT,2,22,74
N-GSF,Noun,3,MAT,2,22,77
CONJ,Conjunction,0,MAT,2,23,2
V-2AAP-NSM,Verb,7,MAT,2,23,5
V-AAI-3S,Verb,5,MAT,2,23,8
PREP,Preposition,0,MAT,2,23,11
N-ASF,Noun,3,MAT,2,23,14
V-PPP-ASF,Verb,6,MAT,2,23,17
N-PRI,Noun,3,MAT,2,23,20
ADV,Adverb,0,MAT,2,23,23
V-APS-3S,Verb,5,MAT,2,23,26
T-NSN,Article,3,MAT,2,23,29
V-APP-NSN,Verb,6,MAT,2,23,32
PREP,Preposition,0,MAT,2,23,35
T-GPM,Article,3,MAT,2,23,38
N-GPM,Noun,3,MAT,2,23,41
CONJ,Conjunction,0,MAT,2,23,44
N-NSM,Noun,3,MAT,2,23,47
V-FPI-3S,Verb,5,MAT,2,23,50
PREP,Preposition,0,MAT,3,1,2
CONJ,Conjunction,0,MAT,3,1,5
T-DPF,Article,3,MAT,3,1,8
N-DPF,Noun,3,MAT,3,1,11
D-DPF,Demonstrative Pronoun,3,MAT,3,1,14
V-PNI-3S,Verb,5,MAT,3,1,17
N-NSM,Noun,3,MAT,3,1,20
T-NSM,Article,3,MAT,3,1,23
N-NSM,Noun,3,MAT,3,1,26
V-PAP-NSM,Verb,6,MAT,3,1,29
PREP,Preposition,0,MAT,3,1,32
T-DSF,Article,3,MAT,3,1,35
A-DSF,Adjective,3,MAT,3,1,38
T-GSF,Article,3,MAT,3,1,41
N-GSF,Noun,3,MAT,3,1,44
CONJ,Conjunction,0,MAT,3,2,2
V-PAP-NSM,Verb,6,MAT,3,2,5
V-PAM-2P,Verb,5,MAT,3,2,8
V-RAI-3S,Verb,5,MAT,3,2,11
CONJ,Conjunction,0,MAT,3,2,14
T-NSF,Article,3,MAT,3,2,17
N-NSF,Noun,3,MAT,3,2,20
T-GPM,Article,3,MAT,3,2,23
N-GPM,Noun,3,MAT,3,2,26
D-NSM,Demonstrative Pronoun,3,MAT,3,3,2
CONJ,Conjunction,0,MAT,3,3,5
V-PAI-3S,Verb,5,MAT,3,3,8
T-NSM,Article,3,MAT,3,3,11
V-APP-NSM,Verb,6,MAT,3,3,14
PREP,Preposition,0,MAT,3,3,17
N-GSM,Noun,3,MAT,3,3,20
T-GSM,Article,3,MAT,3,3,23
N-GSM,Noun,3,MAT,3,3,26
V-PAP-GSM,Verb,6,MAT,3,3,29
N-NSF,Noun,3,MAT,3,3,32
V-PAP-GSM,Verb,6,MAT,3,3,35
PREP,Preposition,0,MAT,3,3,38
T-DSF,Article,3,MAT,3,3,41
A-DSF,Adjective,3,MAT,3,3,44
V-AAM-2P,Verb,5,MAT,3,3,47
T-ASF,Article,3,MAT,3,3,50
N-ASF,Noun,3,MAT,3,3,53
N-GSM,Noun,3,MAT,3,3,56
A-APF,Adjective,3,MAT,3,3,59
V-PAM-2P,Verb,5,MAT,3,3,62
T-APF,Article,3,MAT,3,3,65
N-APF,Noun,3,MAT,3,3,68
P-GSM,Personal Pronoun,3,MAT,3,3,71
P-NSM,Personal Pronoun,3,MAT,3,4,2
CONJ,Conjunction,0,MAT,3,4,5
T-NSM,Article,3,MAT,3,4,8
N-NSM,Noun,3,MAT,3,4,11
V-IAI-3S,Verb,5,MAT,3,4,14
T-ASN,Article,3,MAT,3,4,17
N-ASN,Noun,3,MAT,3,4,20
P-GSM,Personal Pronoun,3,MAT,3,4,23
PREP,Preposition,0,MAT,3,4,26
N-GPF,Noun,3,MAT,3,4,29
N-GSF,Noun,3,MAT,3,4,32
CONJ,Conjunction,0,MAT,3,4,35
N-ASF,Noun,3,MAT,3,4,38
A-ASF,Adjective,3,MAT,3,4,41
PREP,Preposition,0,MAT,3,4,44
T-ASF,Article,3,MAT,3,4,47
N-ASF,Noun,3,MAT,3,4,50
P-GSM,Personal Pronoun,3,MAT,3,4,53
T-NSF,Article,3,MAT,3,4,56
CONJ,Conjunction,0,MAT,3,4,59
N-NSF,Noun,3,MAT,3,4,62
P-GSM,Personal Pronoun,3,MAT,3,4,65
V-IAI-3S,Verb,5,MAT,3,4,68
N-NPF,Noun,3,MAT,3,4,71
CONJ,Conjunction,0,MAT,3,4,74
N-NSN,Noun,3,MAT,3,4,77
A-NSN,Adjective,3,MAT,3,4,80
ADV,Adverb,0,MAT,3,5,2
V-INI-3S,Verb,5,MAT,3,5,5
PREP,Preposition,0,MAT,3,5,8
P-ASM,Personal Pronoun,3,MAT,3,5,11
N-NSF,Noun,3,MAT,3,5,14
CONJ,Conjunction,0,MAT,3,5,17
A-NSF,Adjective,3,MAT,3,5,20
T-NSF,Article,3,MAT,3,5,23
N-NSF,Noun,3,MAT,3,5,26
CONJ,Conjunction,0,MAT,3,5,29
A-NSF,Adjective,3,MAT,3,5,32
T-NSF,Article,3,MAT,3,5,35
A-NSF,Adjective,3,MAT,3,5,38
T-GSM,Article,3,MAT,3,5,41
N-GSM,Noun,3,MAT,3,5,44
CONJ,Conjunction,0,MAT,3,6,2
V-IPI-3P,Verb,5,MAT,3,6,5
PREP,Preposition,0,MAT,3,6,8
T-DSM,Article,3,MAT,3,6,11
N-DSM,Noun,3,MAT,3,6,14
PREP,Preposition,0,MAT,3,6,17
P-GSM,Personal Pronoun,3,MAT,3,6,20
V-PMP-NPM,Verb,6,MAT,3,6,23
T-APF,Article,3,MAT,3,6,26
N-APF,Noun,3,MAT,3,6,29
P-GPM,Personal Pronoun,3,MAT,3,6,32
V-2AAP-NSM,Verb,7,MAT,3,7,2
CONJ,Conjunction,0,MAT,3,7,5
A-APM,Adjective,3,MAT,3,7,8
T-GPM,Article,3,MAT,3,7,11
N-GPM,Noun,3,MAT,3,7,14
CONJ,Conjunction,0,MAT,3,7,17
N-GPM,Noun,3,MAT,3,7,20
V-PNP-APM,Verb,6,MAT,3,7,23
PREP,Preposition,0,MAT,3,7,26
T-ASN,Article,3,MAT,3,7,29
N-ASN,Noun,3,MAT,3,7,32
P-GSM,Personal Pronoun,3,MAT,3,7,35
V-2AAI-3S,Verb,6,MAT,3,7,38
P-DPM,Personal Pronoun,3,MAT,3,7,41
N-VPN,Noun,3,MAT,3,7,44
N-GPF,Noun,3,MAT,3,7,47
I-NSM,Interrogative Pronoun,3,MAT,3,7,50
V-AAI-3S,Verb,5,MAT,3,7,53
P-2DP,Personal Pronoun,3,MAT,3,7,56
V-2AAN,Verb,4,MAT,3,7,59
PREP,Preposition,0,MAT,3,7,62
T-GSF,Article,3,MAT,3,7,65
V-PAP-GSF,Verb,6,MAT,3,7,68
N-GSF,Noun,3,MAT,3,7,71
V-AAM-2P,Verb,5,MAT,3,8,2
CONJ,Conjunction,0,MAT,3,8,5
N-ASM,Noun,3,MAT,3,8,8
A-ASM,Adjective,3,MAT,3,8,11
T-GSF,Article,3,MAT,3,8,14
N-GSF,Noun,3,MAT,3,8,17
CONJ,Conjunction,0,MAT,3,9,2
PRT-N,Particle,1,MAT,3,9,5
V-AAS-2P,Verb,5,MAT,3,9,8
V-PAN,Verb,3,MAT,3,9,11
PREP,Preposition,0,MAT,3,9,14
F-2DPM,Reflexive Pronoun,4,MAT,3,9,17
N-ASM,Noun,3,MAT,3,9,20
V-PAI-1P,Verb,5,MAT,3,9,23
T-ASM,Article,3,MAT,3,9,26
N-PRI,Noun,3,MAT,3,9,29
V-PAI-1S,Verb,5,MAT,3,9,32
CONJ,Conjunction,0,MAT,3,9,35
P-2DP,Personal Pronoun,3,MAT,3,9,38
CONJ,Conjunction,0,MAT,3,9,41
V-PNI-3S,Verb,5,MAT,3,9,44
T-NSM,Article,3,MAT,3,9,47
N-NSM,Noun,3,MAT,3,9,50
PREP,Preposition,0,MAT,3,9,53
T-GPM,Article,3,MAT,3,9,56
N-GPM,Noun,3,MAT,3,9,59
D-GPM,Demonstrative Pronoun,3,MAT,3,9,62
V-AAN,Verb,3,MAT,3,9,65
N-APN,Noun,3,MAT,3,9,68
T-DSM,Article,3,MAT,3,9,71
N-PRI,Noun,3,MAT,3,9,74
ADV,Adverb,0,MAT,3,10,2
CONJ,Conjunction,0,MAT,3,10,5
CONJ,Conjunction,0,MAT,3,10,8
T-NSF,Article,3,MAT,3,10,11
N-NSF,Noun,3,MAT,3,10,14
PREP,Preposition,0,MAT,3,10,17
T-ASF,Article,3,MAT,3,10,20
N-ASF,Noun,3,MAT,3,10,23
T-GPN,Article,3,MAT,3,10,26
N-GPN,Noun,3,MAT,3,10,29
V-PNI-3S,Verb,5,MAT,3,10,32
A-NSN,Adjective,3,MAT,3,10,35
CONJ,Conjunction,0,MAT,3,10,38
N-NSN,Noun,3,MAT,3,10,41
PRT-N,Particle,1,MAT,3,10,44
V-PAP-NSN,Verb,6,MAT,3,10,47
N-ASM,Noun,3,MAT,3,10,50
A-ASM,Adjective,3,MAT,3,10,53
V-PPI-3S,Verb,5,MAT,3,10,56
CONJ,Conjunction,0,MAT,3,10,59
PREP,Preposition,0,MAT,3,10,62
N-ASN,Noun,3,MAT,3,10,65
V-PPI-3S,Verb,5,MAT,3,10,68
P-1NS,Personal Pronoun,3,MAT,3,11,2
PRT,Particle,0,MAT,3,11,5
V-PAI-1S,Verb,5,MAT,3,11,8
P-2AP,Personal Pronoun,3,MAT,3,11,11
PREP,Preposition,0,MAT,3,11,14
N-DSN,Noun,3,MAT,3,11,17
PREP,Preposition,0,MAT,3,11,20
N-ASF,Noun,3,MAT,3,11,23
T-NSM,Article,3,MAT,3,11,26
CONJ,Conjunction,0,MAT,3,11,29
ADV,Adverb,0,MAT,3,11,32
P-1GS,Personal Pronoun,3,MAT,3,11,35
V-PNP-NSM,Verb,6,MAT,3,11,38
A-NSM-C,Adjective,4,MAT,3,11,41
P-1GS,Personal Pronoun,3,MAT,3,11,44
V-PAI-3S,Verb,5,MAT,3,11,47
R-GSM,Relative Pronoun,3,MAT,3,11,50
PRT-N,Particle,1,MAT,3,11,53
V-PAI-1S,Verb,5,MAT,3,11,56
A-NSM,Adjective,3,MAT,3,11,59
T-APN,Article,3,MAT,3,11,62
N-APN,Noun,3,MAT,3,11,65
V-AAN,Verb,3,MAT,3,11,68
P-NSM,Personal Pronoun,3,MAT,3,11,71
P-2AP,Personal Pronoun,3,MAT,3,11,74
V-FAI-3S,Verb,5,MAT,3,11,77
PREP,Preposition,0,MAT,3,11,80
N-DSN,Noun,3,MAT,3,11,83
A-DSN,Adjective,3,MAT,3,11,86
R-GSM,Relative Pronoun,3,MAT,3,12,2
T-NSN,Article,3,MAT,3,12,5
N-NSN,Noun,3,MAT,3,12,8
PREP,Preposition,0,MAT,3,12,11
T-DSF,Article,3,MAT,3,12,14
N-DSF,Noun,3,MAT,3,12,17
P-GSM,Personal Pronoun,3,MAT,3,12,20
CONJ,Conjunction,0,MAT,3,12,23
V-FAI-3S-ATT,Verb,8,MAT,3,12,26
T-ASF,Article,3,MAT,3,12,29
N-ASF,Noun,3,MAT,3,12,32
P-GSM,Personal Pronoun,3,MAT,3,12,35
CONJ,Conjunction,0,MAT,3,12,38
V-FAI-3S,Verb,5,MAT,3,12,41
T-ASM,Article,3,MAT,3,12,44
N-ASM,Noun,3,MAT,3,12,47
P-GSM,Personal Pronoun,3,MAT,3,12,50
PREP,Preposition,0,MAT,3,12,53
T-ASF,Article,3,MAT,3,12,56
N-ASF,Noun,3,MAT,3,12,59
T-ASN,Article,3,MAT,3,12,62
CONJ,Conjunction,0,MAT,3,12,65
N-ASN,Noun,3,MAT,3,12,68
V-FAI-3S,Verb,5,MAT,3,12,71
N-DSN,Noun,3,MAT,3,12,74
A-DSN,Adjective,3,MAT,3,12,77
ADV,Adverb,0,MAT,3,13,2
V-PNI-3S,Verb,5,MAT,3,13,5
T-NSM,Article,3,MAT,3,13,8
N-NSM,Noun,3,MAT,3,13,11
PREP,Preposition,0,MAT,3,13,14
T-GSF,Article,3,MAT,3,13,17
N-GSF,Noun,3,MAT,3,13,20
PREP,Preposition,0,MAT,3,13,23
T-ASM,Article,3,MAT,3,13,26
N-ASM,Noun,3,MAT,3,13,29
PREP,Preposition,0,MAT,3,13,32
T-ASM,Article,3,MAT,3,13,35
N-ASM,Noun,3,MAT,3,13,38
T-GSN,Article,3,MAT,3,13,41
V-APN,Verb,3,MAT,3,13,44
PREP,Preposition,0,MAT,3,13,47
P-GSM,Personal Pronoun,3,MAT,3,13,50
T-NSM,Article,3,MAT,3,14,2
CONJ,Conjunction,0,MAT,3,14,5
N-NSM,Noun,3,MAT,3,14,8
V-IAI-3S,Verb,5,MAT,3,14,11
P-ASM,Personal Pronoun,3,MAT,3,14,14
V-PAP-NSM,Verb,6,MAT,3,14,17
P-1NS,Personal Pronoun,3,MAT,3,14,20
N-ASF,Noun,3,MAT,3,14,23
V-PAI-1S,Verb,5,MAT,3,14,26
PREP,Preposition,0,MAT,3,14,29
P-2GS,Personal Pronoun,3,MAT,3,14,32
V-APN,Verb,3,MAT,3,14,35
CONJ,Conjunction,0,MAT,3,14,38
P-2NS,Personal Pronoun,3,MAT,3,14,41
V-PNI-2S,Verb,5,MAT,3,14,44
PREP,Preposition,0,MAT,3,14,47
P-1AS,Personal Pronoun,3,MAT,3,14,50
V-AOP-NSM,Verb,6,MAT,3,15,2
CONJ,Conjunction,0,MAT,3,15,5
T-NSM,Article,3,MAT,3,15,8
N-NSM,Noun,3,MAT,3,15,11
V-2AAI-3S,Verb,6,MAT,3,15,14
PREP,Preposition,0,MAT,3,15,17
P-ASM,Personal Pronoun,3,MAT,3,15,20
V-2AAM-2S,Verb,6,MAT,3,15,23
ADV,Adverb,0,MAT,3,15,26
ADV,Adverb,0,MAT,3,15,29
CONJ,Conjunction,0,MAT,3,15,32
V-PAP-NSN,Verb,6,MAT,3,15,35
V-PAI-3S,Verb,5,MAT,3,15,38
P-1DP,Personal Pronoun,3,MAT,3,15,41
V-AAN,Verb,3,MAT,3,15,44
A-ASF,Adjective,3,MAT,3,15,47
N-ASF,Noun,3,MAT,3,15,50
ADV,Adverb,0,MAT,3,15,53
V-PAI-3S,Verb,5,MAT,3,15,56
P-ASM,Personal Pronoun,3,MAT,3,15,59
CONJ,Conjunction,0,MAT,3,16,2
V-APP-NSM,Verb,6,MAT,3,16,5
T-NSM,Article,3,MAT,3,16,8
N-NSM,Noun,3,MAT,3,16,11
V-2AAI-3S,Verb,6,MAT,3,16,14
ADV,Adverb,0,MAT,3,16,17
PREP,Preposition,0,MAT,3,16,20
T-GSN,Article,3,MAT,3,16,23
N-GSN,Noun,3,MAT,3,16,26
CONJ,Conjunction,0,MAT,3,16,29
V-2AMM-2S,Verb,6,MAT,3,16,32
V-API-3P,Verb,5,MAT,3,16,35
P-DSM,Personal Pronoun,3,MAT,3,16,38
T-NPM,Article,3,MAT,3,16,41
N-NPM,Noun,3,MAT,3,16,44
CONJ,Conjunction,0,MAT,3,16,47
V-2AAI-3S,Verb,6,MAT,3,16,50
T-ASN,Article,3,MAT,3,16,53
N-ASN,Noun,3,MAT,3,16,56
T-GSM,Article,3,MAT,3,16,59
N-GSM,Noun,3,MAT,3,16,62
V-PAP-ASN,Verb,6,MAT,3,16,65
ADV,Adverb,0,MAT,3,16,68
N-ASF,Noun,3,MAT,3,16,71
CONJ,Conjunction,0,MAT,3,16,74
