book,chapter,verse,word_index,word,count
MAT,2,18,14,αυτης,169
MAT,2,18,15,και,9217
MAT,2,18,16,ουκ,833
MAT,2,18,17,ηθελεν,14
MAT,2,18,18,παρακληθηναι,1
MAT,2,18,19,οτι,1287
MAT,2,18,20,ουκ,833
MAT,2,18,21,εισιν,159
MAT,2,19,0,τελευτησαντος,1
MAT,2,19,1,δε,2841
MAT,2,19,2,του,2587
MAT,2,19,3,ηρωδου,13
MAT,2,19,4,ιδου,208
MAT,2,19,5,αγγελος,51
MAT,2,19,6,κυριου,254
MAT,2,19,7,κατ,85
MAT,2,19,8,οναρ,6
MAT,2,19,9,φαινεται,4
MAT,2,19,10,τω,1251
MAT,2,19,11,ιωσηφ,35
MAT,2,19,12,εν,2854
MAT,2,19,13,αιγυπτω,6
MAT,2,20,0,λεγων,189
MAT,2,20,1,εγερθεις,13
MAT,2,20,2,παραλαβε,3
MAT,2,20,3,το,1721
MAT,2,20,4,παιδιον,25
MAT,2,20,5,και,9217
MAT,2,20,6,την,1554
MAT,2,20,7,μητερα,26
MAT,2,20,8,αυτου,1478
MAT,2,20,9,και,9217
MAT,2,20,10,πορευου,16
MAT,2,20,11,εις,1875
MAT,2,20,12,γην,76
MAT,2,20,13,ισραηλ,69
MAT,2,20,14,τεθνηκασιν,1
MAT,2,20,15,γαρ,1063
MAT,2,20,16,οι,1178
MAT,2,20,17,ζητουντες,11
MAT,2,20,18,την,1554
MAT,2,20,19,ψυχην,40
MAT,2,20,20,του,2587
MAT,2,20,21,παιδιου,7
MAT,2,21,0,ο,3308
MAT,2,21,1,δε,2841
MAT,2,21,2,εγερθεις,13
MAT,2,21,3,παρελαβεν,4
MAT,2,21,4,το,1721
MAT,2,21,5,παιδιον,25
MAT,2,21,6,και,9217
MAT,2,21,7,την,1554
MAT,2,21,8,μητερα,26
MAT,2,21,9,αυτου,1478
MAT,2,21,10,και,9217
MAT,2,21,11,ηλθεν,94
MAT,2,21,12,εις,1875
MAT,2,21,13,γην,76
MAT,2,21,14,ισραηλ,69
MAT,2,22,0,ακουσας,35
MAT,2,22,1,δε,2841
MAT,2,22,2,οτι,1287
MAT,2,22,3,αρχελαος,1
MAT,2,22,4,βασιλευει,1
MAT,2,22,5,επι,676
MAT,2,22,6,της,1327
MAT,2,22,7,ιουδαιας,26
MAT,2,22,8,αντι,17
MAT,2,22,9,ηρωδου,13
MAT,2,22,10,του,2587
MAT,2,22,11,πατρος,101
MAT,2,22,12,αυτου,1478
MAT,2,22,13,εφοβηθη,5
MAT,2,22,14,εκει,103
MAT,2,22,15,απελθειν,11
MAT,2,22,16,χρηματισθεις,2
MAT,2,22,17,δε,2841
MAT,2,22,18,κατ,85
MAT,2,22,19,οναρ,6
MAT,2,22,20,ανεχωρησεν,9
MAT,2,22,21,εις,1875
MAT,2,22,22,τα,847
MAT,2,22,23,μερη,11
MAT,2,22,24,της,1327
MAT,2,22,25,γαλιλαιας,38
MAT,2,23,0,και,9217
MAT,2,23,1,ελθων,49
MAT,2,23,2,κατωκησεν,4
MAT,2,23,3,εις,1875
MAT,2,23,4,πολιν,62
MAT,2,23,5,λεγομενην,4
MAT,2,23,6,ναζαρετ,12
MAT,2,23,7,οπως,57
MAT,2,23,8,πληρωθη,20
MAT,2,23,9,το,1721
MAT,2,23,10,ρηθεν,13
MAT,2,23,11,δια,529
MAT,2,23,12,των,1243
MAT,2,23,13,προφητων,32
MAT,2,23,14,οτι,1287
MAT,2,23,15,ναζωραιος,6
MAT,2,23,16,κληθησεται,11
MAT,3,1,0,εν,2854
MAT,3,1,1,δε,2841
MAT,3,1,2,ταις,204
MAT,3,1,3,ημεραις,49
MAT,3,1,4,εκειναις,16
MAT,3,1,5,παραγινεται,3
MAT,3,1,6,ιωαννης,53
MAT,3,1,7,ο,3308
MAT,3,1,8,βαπτιστης,4
MAT,3,1,9,κηρυσσων,13
MAT,3,1,10,εν,2854
MAT,3,1,11,τη,882
MAT,3,1,12,ερημω,23
MAT,3,1,13,της,1327
MAT,3,1,14,ιουδαιας,26
MAT,3,2,0,και,9217
MAT,3,2,1,λεγων,189
MAT,3,2,2,μετανοειτε,3
MAT,3,2,3,ηγγικεν,14
MAT,3,2,4,γαρ,1063
MAT,3,2,5,η,1441
MAT,3,2,6,βασιλεια,75
MAT,3,2,7,των,1243
MAT,3,2,8,ουρανων,42
MAT,3,3,0,ουτος,191
MAT,3,3,1,γαρ,1063
MAT,3,3,2,εστιν,918
MAT,3,3,3,ο,3308
MAT,3,3,4,ρηθεις,1
MAT,3,3,5,υπο,190
MAT,3,3,6,ησαιου,9
MAT,3,3,7,του,2587
MAT,3,3,8,προφητου,29
MAT,3,3,9,λεγοντος,25
MAT,3,3,10,φωνη,65
MAT,3,3,11,βοωντος,4
MAT,3,3,12,εν,2854
MAT,3,3,13,τη,882
MAT,3,3,14,ερημω,23
MAT,3,3,15,ετοιμασατε,7
MAT,3,3,16,την,1554
MAT,3,3,17,οδον,52
MAT,3,3,18,κυριου,254
MAT,3,3,19,ευθειας,4
MAT,3,3,20,ποιειτε,35
MAT,3,3,21,τας,343
MAT,3,3,22,τριβους,3
MAT,3,3,23,αυτου,1478
MAT,3,4,0,αυτος,177
MAT,3,4,1,δε,2841
MAT,3,4,2,ο,3308
MAT,3,4,3,ιωαννης,53
MAT,3,4,4,ειχεν,27
MAT,3,4,5,το,1721
MAT,3,4,6,ενδυμα,4
MAT,3,4,7,αυτου,1478
MAT,3,4,8,απο,487
MAT,3,4,9,τριχων,2
MAT,3,4,10,καμηλου,2
MAT,3,4,11,και,9217
MAT,3,4,12,ζωνην,5
MAT,3,4,13,δερματινην,2
MAT,3,4,14,περι,332
MAT,3,4,15,την,1554
MAT,3,4,16,οσφυν,3
MAT,3,4,17,αυτου,1478
MAT,3,4,18,η,1441
MAT,3,4,19,δε,2841
MAT,3,4,20,τροφη,2
MAT,3,4,21,αυτου,1478
MAT,3,4,22,ην,421
MAT,3,4,23,ακριδες,2
MAT,3,4,24,και,9217
MAT,3,4,25,μελι,4
MAT,3,4,26,αγριον,2
MAT,3,5,0,τοτε,158
MAT,3,5,1,εξεπορευετο,4
MAT,3,5,2,προς,706
MAT,3,5,3,αυτον,985
MAT,3,5,4,ιεροσολυμα,34
MAT,3,5,5,και,9217
MAT,3,5,6,πασα,47
MAT,3,5,7,η,1441
MAT,3,5,8,ιουδαια,12
MAT,3,5,9,και,9217
MAT,3,5,10,πασα,47
MAT,3,5,11,η,1441
MAT,3,5,12,περιχωρος,1
MAT,3,5,13,του,2587
MAT,3,5,14,ιορδανου,11
MAT,3,6,0,και,9217
MAT,3,6,1,εβαπτιζοντο,5
MAT,3,6,2,εν,2854
MAT,3,6,3,τω,1251
MAT,3,6,4,ιορδανη,2
MAT,3,6,5,υπ,29
MAT,3,6,6,αυτου,1478
MAT,3,6,7,εξομολογουμενοι,3
MAT,3,6,8,τας,343
MAT,3,6,9,αμαρτιας,58
MAT,3,6,10,αυτων,592
MAT,3,7,0,ιδων,62
MAT,3,7,1,δε,2841
MAT,3,7,2,πολλους,23
MAT,3,7,3,των,1243
MAT,3,7,4,φαρισαιων,29
MAT,3,7,5,και,9217
MAT,3,7,6,σαδδουκαιων,7
MAT,3,7,7,ερχομενους,1
MAT,3,7,8,επι,676
MAT,3,7,9,το,1721
MAT,3,7,10,βαπτισμα,19
MAT,3,7,11,αυτου,1478
MAT,3,7,12,ειπεν,637
MAT,3,7,13,αυτοις,576
MAT,3,7,14,γεννηματα,4
MAT,3,7,15,εχιδνων,4
MAT,3,7,16,τις,390
MAT,3,7,17,υπεδειξεν,2
MAT,3,7,18,υμιν,617
MAT,3,7,19,φυγειν,3
MAT,3,7,20,απο,487
MAT,3,7,21,της,1327
MAT,3,7,22,μελλουσης,6
MAT,3,7,23,οργης,14
MAT,3,8,0,ποιησατε,11
MAT,3,8,1,ουν,523
MAT,3,8,2,καρπον,36
MAT,3,8,3,αξιον,9
MAT,3,8,4,της,1327
MAT,3,8,5,μετανοιας,10
MAT,3,9,0,και,9217
MAT,3,9,1,μη,1029
MAT,3,9,2,δοξητε,1
MAT,3,9,3,λεγειν,40
MAT,3,9,4,εν,2854
MAT,3,9,5,εαυτοις,53
MAT,3,9,6,πατερα,95
MAT,3,9,7,εχομεν,45
MAT,3,9,8,τον,1611
MAT,3,9,9,αβρααμ,73
MAT,3,9,10,λεγω,214
MAT,3,9,11,γαρ,1063
MAT,3,9,12,υμιν,617
MAT,3,9,13,οτι,1287
MAT,3,9,14,δυναται,71
MAT,3,9,15,ο,3308
MAT,3,9,16,θεος,315
MAT,3,9,17,εκ,670
MAT,3,9,18,των,1243
MAT,3,9,19,λιθων,2
MAT,3,9,20,τουτων,69
MAT,3,9,21,εγειραι,14
MAT,3,9,22,τεκνα,63
MAT,3,9,23,τω,1251
MAT,3,9,24,αβρααμ,73
MAT,3,10,0,ηδη,59
MAT,3,10,1,δε,2841
MAT,3,10,2,και,9217
MAT,3,10,3,η,1441
MAT,3,10,4,αξινη,2
MAT,3,10,5,προς,706
MAT,3,10,6,την,1554
MAT,3,10,7,ριζαν,8
MAT,3,10,8,των,1243
MAT,3,10,9,δενδρων,5
MAT,3,10,10,κειται,7
MAT,3,10,11,παν,76
MAT,3,10,12,ουν,523
MAT,3,10,13,δενδρον,17
MAT,3,10,14,μη,1029
MAT,3,10,15,ποιουν,7
MAT,3,10,16,καρπον,36
MAT,3,10,17,καλον,54
MAT,3,10,18,εκκοπτεται,3
MAT,3,10,19,και,9217
MAT,3,10,20,εις,1875
MAT,3,10,21,πυρ,29
MAT,3,10,22,βαλλεται,3
MAT,3,11,0,εγω,368
MAT,3,11,1,μεν,194
MAT,3,11,2,βαπτιζω,3
MAT,3,11,3,υμας,442
MAT,3,11,4,εν,2854
MAT,3,11,5,υδατι,13
MAT,3,11,6,εις,1875
MAT,3,11,7,μετανοιαν,14
MAT,3,11,8,ο,3308
MAT,3,11,9,δε,2841
MAT,3,11,10,οπισω,37
MAT,3,11,11,μου,584
MAT,3,11,12,ερχομενος,26
MAT,3,11,13,ισχυροτερος,4
MAT,3,11,14,μου,584
MAT,3,11,15,εστιν,918
MAT,3,11,16,ου,844
MAT,3,11,17,ουκ,833
MAT,3,11,18,ειμι,138
MAT,3,11,19,ικανος,10
MAT,3,11,20,τα,847
MAT,3,11,21,υποδηματα,4
MAT,3,11,22,βαστασαι,4
MAT,3,11,23,αυτος,177
MAT,3,11,24,υμας,442
MAT,3,11,25,βαπτισει,3
MAT,3,11,26,εν,2854
MAT,3,11,27,πνευματι,95
MAT,3,11,28,αγιω,25
MAT,3,12,0,ου,844
MAT,3,12,1,το,1721
MAT,3,12,2,πτυον,2
MAT,3,12,3,εν,2854
MAT,3,12,4,τη,882
MAT,3,12,5,χειρι,20
MAT,3,12,6,αυτου,1478
MAT,3,12,7,και,9217
MAT,3,12,8,διακαθαριει,2
MAT,3,12,9,την,1554
MAT,3,12,10,αλωνα,2
MAT,3,12,11,αυτου,1478
MAT,3,12,12,και,9217
MAT,3,12,13,συναξει,2
MAT,3,12,14,τον,1611
MAT,3,12,15,σιτον,8
MAT,3,12,16,αυτου,1478
MAT,3,12,17,εις,1875
MAT,3,12,18,την,1554
MAT,3,12,19,αποθηκην,3
MAT,3,12,20,το,1721
MAT,3,12,21,δε,2841
MAT,3,12,22,αχυρον,2
MAT,3,12,23,κατακαυσει,2
MAT,3,12,24,πυρι,15
MAT,3,12,25,ασβεστω,2
MAT,3,13,0,τοτε,158
MAT,3,13,1,παραγινεται,3
MAT,3,13,2,ο,3308
MAT,3,13,3,ιησους,502
MAT,3,13,4,απο,487
MAT,3,13,5,της,1327
MAT,3,13,6,γαλιλαιας,38
MAT,3,13,7,επι,676
MAT,3,13,8,τον,1611
MAT,3,13,9,ιορδανην,2
MAT,3,13,10,προς,706
MAT,3,13,11,τον,1611
MAT,3,13,12,ιωαννην,38
MAT,3,13,13,του,2587
MAT,3,13,14,βαπτισθηναι,11
MAT,3,13,15,υπ,29
MAT,3,13,16,αυτου,1478
MAT,3,14,0,ο,3308
MAT,3,14,1,δε,2841
MAT,3,14,2,ιωαννης,53
MAT,3,14,3,διεκωλυεν,1
MAT,3,14,4,αυτον,985
MAT,3,14,5,λεγων,189
MAT,3,14,6,εγω,368
MAT,3,14,7,χρειαν,41
MAT,3,14,8,εχω,51
MAT,3,14,9,υπο,190
MAT,3,14,10,σου,497
MAT,3,14,11,βαπτισθηναι,11
MAT,3,14,12,και,9217
MAT,3,14,13,συ,179
MAT,3,14,14,ερχη,1
MAT,3,14,15,προς,706
MAT,3,14,16,με,302
MAT,3,15,0,αποκριθεις,108
MAT,3,15,1,δε,2841
MAT,3,15,2,ο,3308
MAT,3,15,3,ιησους,502
MAT,3,15,4,ειπεν,637
MAT,3,15,5,προς,706
MAT,3,15,6,αυτον,985
MAT,3,15,7,αφες,15
MAT,3,15,8,αρτι,37
MAT,3,15,9,ουτως,213
MAT,3,15,10,γαρ,1063
MAT,3,15,11,πρεπον,2
MAT,3,15,12,εστιν,918
MAT,3,15,13,ημιν,177
MAT,3,15,14,πληρωσαι,4
MAT,3,15,15,πασαν,58
MAT,3,15,16,δικαιοσυνην,36
MAT,3,15,17,τοτε,158
MAT,3,15,18,αφιησιν,4
MAT,3,15,19,αυτον,985
MAT,3,16,0,και,9217
MAT,3,16,1,βαπτισθεις,3
MAT,3,16,2,ο,3308
MAT,3,16,3,ιησους,502
MAT,3,16,4,ανεβη,22
MAT,3,16,5,ευθυς,7
MAT,3,16,6,απο,487
MAT,3,16,7,του,2587
MAT,3,16,8,υδατος,24
MAT,3,16,9,και,9217
MAT,3,16,10,ιδου,208
MAT,3,16,11,ανεωχθησαν,5
MAT,3,16,12,αυτω,888
MAT,3,16,13,οι,1178
MAT,3,16,14,ουρανοι,7
MAT,3,16,15,και,9217
MAT,3,16,16,ειδεν,45
MAT,3,16,17,το,1721
MAT,3,16,18,πνευμα,160
MAT,3,16,19,του,2587
MAT,3,16,20,θεου,704
MAT,3,16,21,καταβαινον,7
MAT,3,16,22,ωσει,31
MAT,3,16,23,περιστεραν,4
MAT,3,16,24,και,9217
MAT,3,16,25,ερχομενον,16
MAT,3,16,26,επ,145
MAT,3,16,27,αυτον,985
MAT,3,17,0,και,9217
MAT,3,17,1,ιδου,208
MAT,3,17,2,φωνη,65
MAT,3,17,3,εκ,670
MAT,3,17,4,των,1243
MAT,3,17,5,ουρανων,42
MAT,3,17,6,λεγουσα,22
MAT,3,17,7,ουτος,191
MAT,3,17,8,εστιν,918
MAT,3,17,9,ο,3308
MAT,3,17,10,υιος,164
MAT,3,17,11,μου,584
MAT,3,17,12,ο,3308
MAT,3,17,13,αγαπητος,12
MAT,3,17,14,εν,2854
MAT,3,17,15,ω,147
MAT,3,17,16,ευδοκησα,5
MAT,4,1,0,τοτε,158
MAT,4,1,1,ο,3308
MAT,4,1,2,ιησους,502
MAT,4,1,3,ανηχθη,2
MAT,4,1,4,εις,1875
MAT,4,1,5,την,1554
MAT,4,1,6,ερημον,15
MAT,4,1,7,υπο,190
MAT,4,1,8,του,2587
MAT,4,1,9,πνευματος,96
MAT,4,1,10,πειρασθηναι,2
MAT,4,1,11,υπο,190
MAT,4,1,12,του,2587
MAT,4,1,13,διαβολου,13
MAT,4,2,0,και,9217
MAT,4,2,1,νηστευσας,1
MAT,4,2,2,ημερας,124
MAT,4,2,3,τεσσαρακοντα,22
MAT,4,2,4,και,9217
MAT,4,2,5,νυκτας,4
MAT,4,2,6,τεσσαρακοντα,22
MAT,4,2,7,υστερον,12
MAT,4,2,8,επεινασεν,7
MAT,4,3,0,και,9217
MAT,4,3,1,προσελθων,25
MAT,4,3,2,αυτω,888
MAT,4,3,3,ο,3308
MAT,4,3,4,πειραζων,4
MAT,4,3,5,ειπεν,637
MAT,4,3,6,ει,595
MAT,4,3,7,υιος,164
MAT,4,3,8,ει,595
MAT,4,3,9,του,2587
MAT,4,3,10,θεου,704
MAT,4,3,11,ειπε,19
MAT,4,3,12,ινα,670
MAT,4,3,13,οι,1178
MAT,4,3,14,λιθοι,4
MAT,4,3,15,ουτοι,78
MAT,4,3,16,αρτοι,4
MAT,4,3,17,γενωνται,4
MAT,4,4,0,ο,3308
MAT,4,4,1,δε,2841
MAT,4,4,2,αποκριθεις,108
MAT,4,4,3,ειπεν,637
MAT,4,4,4,γεγραπται,67
MAT,4,4,5,ουκ,833
MAT,4,4,6,επ,145
MAT,4,4,7,αρτω,2
MAT,4,4,8,μονω,7
MAT,4,4,9,ζησεται,13
MAT,4,4,10,ανθρωπος,126
MAT,4,4,11,αλλ,303
MAT,4,4,12,επι,676
MAT,4,4,13,παντι,59
MAT,4,4,14,ρηματι,6
MAT,4,4,15,εκπορευομενω,1
MAT,4,4,16,δια,529
MAT,4,4,17,στοματος,34
MAT,4,4,18,θεου,704
MAT,4,5,0,τοτε,158
MAT,4,5,1,παραλαμβανει,8
MAT,4,5,2,αυτον,985
MAT,4,5,3,ο,3308
MAT,4,5,4,διαβολος,17
MAT,4,5,5,εις,1875
MAT,4,5,6,την,1554
MAT,4,5,7,αγιαν,6
MAT,4,5,8,πολιν,62
MAT,4,5,9,και,9217
MAT,4,5,10,ιστησιν,1
MAT,4,5,11,αυτον,985
MAT,4,5,12,επι,676
MAT,4,5,13,το,1721
MAT,4,5,14,πτερυγιον,2
MAT,4,5,15,του,2587
MAT,4,5,16,ιερου,19
MAT,4,6,0,και,9217
MAT,4,6,1,λεγει,339
MAT,4,6,2,αυτω,888
MAT,4,6,3,ει,595
MAT,4,6,4,υιος,164
MAT,4,6,5,ει,595
MAT,4,6,6,του,2587
MAT,4,6,7,θεου,704
MAT,4,6,8,βαλε,9
MAT,4,6,9,σεαυτον,32
MAT,4,6,10,κατω,10
MAT,4,6,11,γεγραπται,67
MAT,4,6,12,γαρ,1063
MAT,4,6,13,οτι,1287
MAT,4,6,14,τοις,632
MAT,4,6,15,αγγελοις,9
MAT,4,6,16,αυτου,1478
MAT,4,6,17,εντελειται,2
MAT,4,6,18,περι,332
MAT,4,6,19,σου,497
MAT,4,6,20,και,9217
MAT,4,6,21,επι,676
MAT,4,6,22,χειρων,19
MAT,4,6,23,αρουσιν,4
MAT,4,6,24,σε,195
MAT,4,6,25,μηποτε,25
MAT,4,6,26,προσκοψης,2
MAT,4,6,27,προς,706
MAT,4,6,28,λιθον,26
MAT,4,6,29,τον,1611
MAT,4,6,30,ποδα,3
MAT,4,6,31,σου,497
MAT,4,7,0,εφη,40
MAT,4,7,1,αυτω,888
MAT,4,7,2,ο,3308
MAT,4,7,3,ιησους,502
MAT,4,7,4,παλιν,140
MAT,4,7,5,γεγραπται,67
MAT,4,7,6,ουκ,833
MAT,4,7,7,εκπειρασεις,2
MAT,4,7,8,κυριον,69
MAT,4,7,9,τον,1611
MAT,4,7,10,θεον,150
MAT,4,7,11,σου,497
MAT,4,8,0,παλιν,140
MAT,4,8,1,παραλαμβανει,8
MAT,4,8,2,αυτον,985
MAT,4,8,3,ο,3308
MAT,4,8,4,διαβολος,17
MAT,4,8,5,εις,1875
MAT,4,8,6,ορος,29
MAT,4,8,7,υψηλον,7
MAT,4,8,8,λιαν,14
MAT,4,8,9,και,9217
MAT,4,8,10,δεικνυσιν,2
MAT,4,8,11,αυτω,888
MAT,4,8,12,πασας,10
MAT,4,8,13,τας,343
MAT,4,8,14,βασιλειας,26
MAT,4,8,15,του,2587
MAT,4,8,16,κοσμου,73
MAT,4,8,17,και,9217
MAT,4,8,18,την,1554
MAT,4,8,19,δοξαν,58
MAT,4,8,20,αυτων,592
MAT,4,9,0,και,9217
MAT,4,9,1,λεγει,339
MAT,4,9,2,αυτω,888
MAT,4,9,3,ταυτα,246
MAT,4,9,4,παντα,265
MAT,4,9,5,σοι,220
MAT,4,9,6,δωσω,23
MAT,4,9,7,εαν,346
MAT,4,9,8,πεσων,13
MAT,4,9,9,προσκυνησης,2
MAT,4,9,10,μοι,235
MAT,4,10,0,τοτε,158
MAT,4,10,1,λεγει,339
MAT,4,10,2,αυτω,888
MAT,4,10,3,ο,3308
MAT,4,10,4,ιησους,502
MAT,4,10,5,υπαγε,25
MAT,4,10,6,οπισω,37
MAT,4,10,7,μου,584
MAT,4,10,8,σατανα,15
MAT,4,10,9,γεγραπται,67
MAT,4,10,10,γαρ,1063
MAT,4,10,11,κυριον,69
MAT,4,10,12,τον,1611
MAT,4,10,13,θεον,150
MAT,4,10,14,σου,497
MAT,4,10,15,προσκυνησεις,2
MAT,4,10,16,και,9217
MAT,4,10,17,αυτω,888
MAT,4,10,18,μονω,7
MAT,4,10,19,λατρευσεις,2
MAT,4,11,0,τοτε,158
MAT,4,11,1,αφιησιν,4
MAT,4,11,2,αυτον,985
MAT,4,11,3,ο,3308
MAT,4,11,4,διαβολος,17
MAT,4,11,5,και,9217
MAT,4,11,6,ιδου,208
MAT,4,11,7,αγγελοι,23
MAT,4,11,8,προσηλθον,17
MAT,4,11,9,και,9217
MAT,4,11,10,διηκονουν,5
MAT,4,11,11,αυτω,888
MAT,4,12,0,ακουσας,35
MAT,4,12,1,δε,2841
MAT,4,12,2,ο,3308
MAT,4,12,3,ιησους,502
MAT,4,12,4,οτι,1287
MAT,4,12,5,ιωαννης,53
MAT,4,12,6,παρεδοθη,4
MAT,4,12,7,ανεχωρησεν,9
MAT,4,12,8,εις,1875
MAT,4,12,9,την,1554
MAT,4,12,10,γαλιλαιαν,19
MAT,4,13,0,και,9217
MAT,4,13,1,καταλιπων,5
MAT,4,13,2,την,1554
MAT,4,13,3,ναζαρετ,12
MAT,4,13,4,ελθων,49
MAT,4,13,5,κατωκησεν,4
MAT,4,13,6,εις,1875
MAT,4,13,7,καπερναουμ,16
MAT,4,13,8,την,1554
MAT,4,13,9,παραθαλασσιαν,1
MAT,4,13,10,εν,2854
MAT,4,13,11,οριοις,2
MAT,4,13,12,ζαβουλων,3
MAT,4,13,13,και,9217
MAT,4,13,14,νεφθαλειμ,3
MAT,4,14,0,ινα,670
MAT,4,14,1,πληρωθη,20
MAT,4,14,2,το,1721
MAT,4,14,3,ρηθεν,13
MAT,4,14,4,δια,529
MAT,4,14,5,ησαιου,9
MAT,4,14,6,του,2587
MAT,4,14,7,προφητου,29
MAT,4,14,8,λεγοντος,25
MAT,4,15,0,γη,40
MAT,4,15,1,ζαβουλων,3
MAT,4,15,2,και,9217
MAT,4,15,3,γη,40
MAT,4,15,4,νεφθαλειμ,3
MAT,4,15,5,οδον,52
MAT,4,15,6,θαλασσης,30
MAT,4,15,7,περαν,23
MAT,4,15,8,του,2587
MAT,4,15,9,ιορδανου,11
MAT,4,15,10,γαλιλαια,6
MAT,4,15,11,των,1243
MAT,4,15,12,εθνων,49
MAT,4,16,0,ο,3308
MAT,4,16,1,λαος,26
MAT,4,16,2,ο,3308
MAT,4,16,3,καθημενος,16
MAT,4,16,4,εν,2854
MAT,4,16,5,σκοτει,5
MAT,4,16,6,ειδεν,45
MAT,4,16,7,φως,47
MAT,4,16,8,μεγα,19
MAT,4,16,9,και,9217
MAT,4,16,10,τοις,632
MAT,4,16,11,καθημενοις,4
MAT,4,16,12,εν,2854
MAT,4,16,13,χωρα,5
MAT,4,16,14,και,9217
MAT,4,16,15,σκια,5
MAT,4,16,16,θανατου,53
MAT,4,16,17,φως,47
MAT,4,16,18,ανετειλεν,2
MAT,4,16,19,αυτοις,576
MAT,4,17,0,απο,487
MAT,4,17,1,τοτε,158
MAT,4,17,2,ηρξατο,41
MAT,4,17,3,ο,3308
MAT,4,17,4,ιησους,502
MAT,4,17,5,κηρυσσειν,6
MAT,4,17,6,και,9217
MAT,4,17,7,λεγειν,40
MAT,4,17,8,μετανοειτε,3
MAT,4,17,9,ηγγικεν,14
MAT,4,17,10,γαρ,1063
MAT,4,17,11,η,1441
MAT,4,17,12,βασιλεια,75
MAT,4,17,13,των,1243
MAT,4,17,14,ουρανων,42
MAT,4,18,0,περιπατων,7
MAT,4,18,1,δε,2841
MAT,4,18,2,παρα,139
MAT,4,18,3,την,1554
MAT,4,18,4,θαλασσαν,42
MAT,4,18,5,της,1327
MAT,4,18,6,γαλιλαιας,38
MAT,4,18,7,ειδεν,45
MAT,4,18,8,δυο,123
MAT,4,18,9,αδελφους,38
MAT,4,18,10,σιμωνα,15
MAT,4,18,11,τον,1611
MAT,4,18,12,λεγομενον,10
MAT,4,18,13,πετρον,27
MAT,4,18,14,και,9217
MAT,4,18,15,ανδρεαν,4
MAT,4,18,16,τον,1611
MAT,4,18,17,αδελφον,42
MAT,4,18,18,αυτου,1478
MAT,4,18,19,βαλλοντας,3
MAT,4,18,20,αμφιβληστρον,2
MAT,4,18,21,εις,1875
MAT,4,18,22,την,1554
MAT,4,18,23,θαλασσαν,42
MAT,4,18,24,ησαν,97
MAT,4,18,25,γαρ,1063
MAT,4,18,26,αλιεις,5
MAT,4,19,0,και,9217
MAT,4,19,1,λεγει,339
MAT,4,19,2,αυτοις,576
MAT,4,19,3,δευτε,13
MAT,4,19,4,οπισω,37
MAT,4,19,5,μου,584
MAT,4,19,6,και,9217
MAT,4,19,7,ποιησω,22
MAT,4,19,8,υμας,442
MAT,4,19,9,αλιεις,5
MAT,4,19,10,ανθρωπων,100
MAT,4,20,0,οι,1178
MAT,4,20,1,δε,2841
MAT,4,20,2,ευθεως,81
MAT,4,20,3,αφεντες,14
MAT,4,20,4,τα,847
MAT,4,20,5,δικτυα,6
MAT,4,20,6,ηκολουθησαν,20
MAT,4,20,7,αυτω,888
MAT,4,21,0,και,9217
MAT,4,21,1,προβας,2
MAT,4,21,2,εκειθεν,28
MAT,4,21,3,ειδεν,45
MAT,4,21,4,αλλους,13
MAT,4,21,5,δυο,123
MAT,4,21,6,αδελφους,38
MAT,4,21,7,ιακωβον,16
MAT,4,21,8,τον,1611
MAT,4,21,9,του,2587
MAT,4,21,10,ζεβεδαιου,11
MAT,4,21,11,και,9217
MAT,4,21,12,ιωαννην,38
MAT,4,21,13,τον,1611
MAT,4,21,14,αδελφον,42
MAT,4,21,15,αυτου,1478
MAT,4,21,16,εν,2854
MAT,4,21,17,τω,1251
MAT,4,21,18,πλοιω,14
MAT,4,21,19,μετα,294
MAT,4,21,20,ζεβεδαιου,11
MAT,4,21,21,του,2587
MAT,4,21,22,πατρος,101
MAT,4,21,23,αυτων,592
MAT,4,21,24,καταρτιζοντας,2
MAT,4,21,25,τα,847
MAT,4,21,26,δικτυα,6
MAT,4,21,27,αυτων,592
MAT,4,21,28,και,9217
MAT,4,21,29,εκαλεσεν,10
MAT,4,21,30,αυτους,353
MAT,4,22,0,οι,1178
MAT,4,22,1,δε,2841
MAT,4,22,2,ευθεως,81
MAT,4,22,3,αφεντες,14
MAT,4,22,4,το,1721
MAT,4,22,5,πλοιον,32
MAT,4,22,6,και,9217
MAT,4,22,7,τον,1611
MAT,4,22,8,πατερα,95
MAT,4,22,9,αυτων,592
MAT,4,22,10,ηκολουθησαν,20
MAT,4,22,11,αυτω,888
MAT,4,23,0,και,9217
MAT,4,23,1,περιηγεν,3
MAT,4,23,2,ολην,21
MAT,4,23,3,την,1554
MAT,4,23,4,γαλιλαιαν,19
MAT,4,23,5,ο,3308
MAT,4,23,6,ιησους,502
MAT,4,23,7,διδασκων,23
MAT,4,23,8,εν,2854
MAT,4,23,9,ταις,204
MAT,4,23,10,συναγωγαις,17
MAT,4,23,11,αυτων,592
MAT,4,23,12,και,9217
MAT,4,23,13,κηρυσσων,13
MAT,4,23,14,το,1721
MAT,4,23,15,ευαγγελιον,41
MAT,4,23,16,της,1327
MAT,4,23,17,βασιλειας,26
MAT,4,23,18,και,9217
MAT,4,23,19,θεραπευων,2
MAT,4,23,20,πασαν,58
MAT,4,23,21,νοσον,3
MAT,4,23,22,και,9217
